Time (sec),RPM,Air Temp (F),Coolant Temp (F),TPS (%),Battery Volt (V),Fuel Angle (deg),Accel Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Digital Input Compensation - Fuel (%),Digital Input #1,Digital Input #2,Digital Input #3,Digital Input #4,Digital Input #5,Digital Input #6,Digital Input #7,Digital Input #8,Oil Prsr,Shock FR,Shock FL,Shock RR,Shock RL,Steering,    an#8,WhSpd FR,WhSpd FL,WhSpd RR,WhSpd RL,Measured Lambda #1,Measured #1-Target (Lambda),Analog #1 (volts),Analog #2 (volts),Analog #3 (volts),Analog #4 (volts),Analog #5 (volts),Analog #6 (volts),Analog #7 (volts),Analog #8 (volts),
48.100,0,79.0,181.6,4.5,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,2.71,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.45,0.01,0.01,4.93,1.76,2.19,
48.200,0,79.0,181.6,4.7,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,2.45,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.11,0.01,0.01,4.93,1.76,2.19,
48.300,0,79.0,181.6,4.8,11.00,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.92,1.76,2.19,
48.400,0,79.0,181.6,5.2,11.00,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,2.85,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.62,0.01,0.01,4.93,1.76,2.19,
48.500,0,79.0,181.6,5.4,11.00,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
48.600,0,79.0,181.6,5.4,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.92,1.76,2.19,
48.700,0,79.0,181.6,5.7,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
48.800,0,79.0,181.6,8.4,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
48.901,0,79.0,181.6,7.7,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.98,0.01,0.01,4.93,1.76,2.19,
49.002,0,79.0,181.6,7.7,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
49.100,0,79.0,181.6,8.5,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
49.200,0,79.0,181.6,9.0,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
49.300,0,79.0,181.6,0.6,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
49.400,0,79.0,181.6,5.7,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
49.500,0,79.0,181.6,6.3,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
49.600,0,79.0,181.6,6.7,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
49.700,0,79.0,181.6,7.0,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
49.800,0,79.0,181.6,6.4,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
49.900,0,79.0,181.6,5.4,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
50.000,0,79.0,181.6,6.1,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
50.100,0,79.0,181.6,7.2,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
50.200,0,79.0,181.6,8.6,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
50.300,0,79.0,181.6,9.5,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
50.400,0,79.0,181.6,9.6,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
50.500,0,79.0,181.6,9.9,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,2.90,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.69,0.01,0.01,4.93,1.76,2.19,
50.600,0,79.0,181.6,9.9,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
50.700,0,79.0,181.6,10.0,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
50.800,0,79.0,181.6,10.1,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
50.900,0,79.0,181.6,10.1,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
51.000,0,79.0,181.6,10.1,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
51.100,0,79.0,181.6,10.1,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
51.200,0,79.0,181.6,10.1,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
51.300,0,79.0,181.6,10.2,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
51.400,0,79.0,181.6,10.3,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
51.500,0,79.0,181.6,10.3,11.00,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
51.600,0,79.0,181.6,10.3,11.00,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
51.700,0,79.0,181.6,10.3,11.00,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,3.08,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.91,0.01,0.01,4.93,1.76,2.19,
51.800,0,79.0,181.6,10.4,11.00,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.68,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.73,2.19,
51.900,0,79.0,181.6,10.3,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
52.000,0,79.0,181.6,10.3,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.74,2.19,
52.100,0,79.0,181.6,10.4,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.74,2.19,
52.200,0,79.0,181.6,10.4,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
52.300,0,79.0,181.6,10.5,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
52.400,0,79.0,181.6,10.4,11.00,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
52.500,0,79.0,181.6,10.7,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
52.600,0,79.0,181.6,10.6,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
52.700,0,79.0,181.6,10.6,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
52.800,0,79.0,181.6,10.4,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,3.10,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.94,0.01,0.01,4.93,1.75,2.19,
52.900,0,79.0,181.6,10.6,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,2.78,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.53,0.01,0.01,4.93,1.74,2.19,
53.000,0,79.0,181.6,10.6,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,2.51,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.18,0.01,0.01,4.93,1.74,2.19,
53.100,0,79.0,181.6,10.6,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,2.27,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,2.88,0.01,0.01,4.93,1.75,2.19,
53.200,0,79.0,181.6,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.75,2.05,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,2.61,0.01,0.01,4.93,1.74,2.19,
53.301,0,79.0,181.6,10.5,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,1.86,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,2.36,0.01,0.01,4.93,1.75,2.19,
53.400,0,79.0,181.6,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,1.69,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,2.14,0.01,0.01,4.93,1.75,2.19,
53.500,0,79.0,181.6,10.4,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,1.54,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,1.95,0.01,0.01,4.93,1.75,2.20,
53.600,0,79.0,181.6,10.7,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,1.40,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,1.77,0.01,0.01,4.93,1.76,2.19,
53.704,0,79.0,181.6,10.6,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.77,1.27,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,1.61,0.01,0.01,4.93,1.76,2.19,
53.800,0,79.0,181.6,10.7,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,1.16,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,1.47,0.01,0.01,4.93,1.76,2.19,
53.900,0,79.0,181.6,10.7,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,1.05,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,1.34,0.01,0.01,4.93,1.75,2.19,
54.000,0,79.0,181.6,10.6,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.96,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,1.22,0.01,0.01,4.93,1.76,2.19,
54.100,0,79.0,181.6,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,0.88,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,1.12,0.01,0.01,4.93,1.76,2.19,
54.200,0,79.0,181.6,10.5,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,0.80,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,1.02,0.01,0.01,4.93,1.74,2.19,
54.300,0,79.0,181.6,10.6,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.73,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.93,0.01,0.01,4.93,1.75,2.19,
54.400,0,79.0,181.6,10.6,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,0.67,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.85,0.01,0.01,4.93,1.75,2.19,
54.500,0,79.0,181.6,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.61,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.78,0.01,0.01,4.93,1.74,2.19,
54.600,0,79.0,181.6,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,0.56,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.71,0.01,0.01,4.93,1.74,2.19,
54.701,0,79.0,181.6,10.6,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.51,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.65,0.01,0.01,4.93,1.75,2.19,
54.800,0,79.0,181.6,10.7,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.47,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.59,0.01,0.01,4.93,1.74,2.19,
54.900,0,79.0,181.6,10.6,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.43,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.54,0.01,0.01,4.93,1.74,2.19,
55.000,0,79.0,181.6,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.39,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.50,0.01,0.01,4.93,1.75,2.19,
55.100,0,79.0,181.6,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.36,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.46,0.01,0.01,4.93,1.75,2.19,
55.200,0,79.0,181.6,10.7,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,0.33,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.42,0.01,0.01,4.93,1.75,2.19,
55.300,0,79.0,181.6,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,0.30,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.38,0.01,0.01,4.93,1.75,2.19,
55.400,0,79.0,181.6,10.7,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.28,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.35,0.01,0.01,4.93,1.75,2.19,
55.500,0,79.0,181.6,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.25,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.32,0.01,0.01,4.93,1.75,2.19,
55.600,0,79.0,181.6,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,0.23,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.29,0.01,0.01,4.93,1.75,2.19,
55.700,0,79.0,181.6,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.21,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.27,0.01,0.01,4.93,1.75,2.19,
55.800,0,79.0,181.6,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.65,0.19,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.25,0.01,0.01,4.93,1.75,2.19,
55.900,0,79.0,183.3,10.6,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.18,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.23,0.01,0.01,4.92,1.75,2.19,
56.000,0,79.0,181.6,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,0.16,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.21,0.01,0.01,4.93,1.75,2.19,
56.100,0,79.0,181.6,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.15,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.19,0.01,0.01,4.93,1.75,2.19,
56.200,0,79.0,181.7,10.8,11.00,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.18,0.01,0.01,4.93,1.74,2.19,
56.300,0,79.0,183.3,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.13,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.16,0.01,0.01,4.93,1.75,2.19,
56.400,0,79.0,183.4,10.7,11.00,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.11,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.15,0.01,0.01,4.93,1.76,2.19,
56.500,0,79.0,183.3,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.11,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.14,0.01,0.01,4.93,1.76,2.19,
56.600,0,79.0,183.4,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.10,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.13,0.01,0.01,4.93,1.76,2.19,
56.700,0,79.0,183.4,10.7,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.09,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.12,0.01,0.01,4.93,1.76,2.19,
56.800,0,79.0,183.4,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.08,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.11,0.01,0.01,4.93,1.76,2.19,
56.900,0,79.0,183.4,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.08,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.10,0.01,0.01,4.93,1.76,2.19,
57.000,0,79.0,183.4,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.70,0.07,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.09,0.01,0.01,4.93,1.76,2.19,
57.100,0,79.0,183.4,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.06,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.08,0.01,0.01,4.93,1.76,2.19,
57.200,0,79.0,183.4,10.7,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.06,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.08,0.01,0.01,4.92,1.76,2.19,
57.300,0,79.0,183.4,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,0.05,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.07,0.01,0.01,4.93,1.76,2.19,
57.400,0,79.0,183.4,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.05,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.06,0.01,0.01,4.93,1.76,2.19,
57.500,0,79.0,183.4,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.04,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.06,0.01,0.01,4.93,1.76,2.19,
57.600,0,79.0,183.4,10.8,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.04,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.05,0.01,0.01,4.93,1.76,2.19,
57.700,0,79.0,183.4,10.7,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,0.04,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,0.05,0.01,0.01,4.93,1.76,2.19,
